Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-12408,2024-10-29,West,Technology,Accessories,Sara Williams,7,323.47,0.0,2264.27,308.53
ORD-12409,2023-08-31,Central,Furniture,Furnishings,Patricia Garcia,2,215.71,0.3,392.59,-45.0
ORD-12410,2023-12-27,West,Office Supplies,Binders,Zainab Raza,13,32.14,0.15,398.99,36.43
ORD-12411,2023-08-28,East,Office Supplies,Binders,Ahmed Davis,5,32.16,0.0,160.81,13.67
ORD-12412,2023-09-25,Central,Office Supplies,Paper,Fatima Johnson,2,47.09,0.15,89.94,10.02
ORD-12413,2023-03-04,West,Technology,Copiers,Barbara Malik,1,293.85,0.0,293.85,42.61
ORD-12414,2023-08-07,East,Office Supplies,Art,David Khan,5,53.99,0.15,257.79,38.47
ORD-12415,2023-12-14,Central,Technology,Copiers,John Brown,12,348.7,0.0,4184.37,430.9
ORD-12416,2023-09-18,South,Furniture,Furnishings,Linda Garcia,1,260.04,0.4,228.83,-26.09
ORD-12417,2023-01-16,South,Office Supplies,Labels,Jennifer Iqbal,1,21.03,0.4,18.51,-0.14
ORD-12418,2023-03-10,West,Technology,Accessories,Jennifer Khan,6,380.21,0.2,2144.4,201.75
ORD-12419,2023-08-25,South,Office Supplies,Paper,John Smith,9,5.0,0.0,45.0,7.67
ORD-12420,2023-09-12,South,Technology,Phones,Linda Sheikh,13,470.9,0.0,6121.71,1187.73
ORD-12421,2024-06-13,Central,Office Supplies,Labels,Sara Iqbal,4,5.0,0.0,20.0,4.26
ORD-12422,2023-02-05,East,Furniture,Tables,Michael Malik,12,292.47,0.0,3509.65,-42.85
ORD-12423,2023-08-19,East,Furniture,Bookcases,John Smith,13,368.43,0.2,4502.23,-235.12
ORD-12424,2024-02-08,South,Technology,Copiers,Hassan Brown,1,818.37,0.0,818.37,58.89
ORD-12425,2024-05-18,Central,Technology,Phones,William Davis,5,309.83,0.15,1479.44,212.87
ORD-12426,2023-08-31,Central,Office Supplies,Art,Zainab Ahmed,8,40.07,0.2,301.3,23.69
ORD-12427,2023-11-09,East,Office Supplies,Art,Jennifer Iqbal,12,30.59,0.1,356.05,54.7
ORD-12428,2024-10-03,East,Office Supplies,Storage,David Miller,2,36.18,0.0,72.37,13.6
ORD-12429,2024-04-07,East,Technology,Accessories,Patricia Malik,5,674.76,0.15,3221.97,-107.15
ORD-12430,2023-12-01,Central,Office Supplies,Art,Patricia Davis,10,26.8,0.0,268.01,34.21
ORD-12431,2023-11-11,East,Office Supplies,Storage,Sara Davis,7,55.92,0.2,367.98,64.06
ORD-12432,2024-01-09,Central,Furniture,Tables,Robert Ahmed,5,141.89,0.1,688.15,30.63
ORD-12433,2023-02-25,West,Furniture,Tables,Ali Malik,13,264.63,0.1,3337.03,-110.2
ORD-12434,2024-02-02,Central,Technology,Machines,David Garcia,9,453.83,0.0,4084.51,587.32
ORD-12435,2023-10-21,East,Technology,Accessories,David Jones,2,331.19,0.15,632.57,31.78
ORD-12436,2023-02-18,South,Furniture,Tables,Hassan Ahmed,5,401.75,0.3,1827.95,-318.28
ORD-12437,2023-10-03,West,Technology,Machines,Jennifer Miller,5,548.88,0.0,2744.39,264.25
ORD-12438,2023-07-04,South,Furniture,Tables,Linda Brown,10,271.23,0.4,2386.83,-301.59
ORD-12439,2023-08-29,East,Office Supplies,Binders,Michael Ahmed,2,36.63,0.0,73.26,10.28
ORD-12440,2024-08-14,West,Office Supplies,Paper,Mary Khan,11,42.19,0.0,464.09,76.33
ORD-12441,2024-08-31,West,Office Supplies,Storage,Hassan Chaudhry,2,36.03,0.0,72.06,12.36
ORD-12442,2023-04-08,East,Office Supplies,Labels,Mary Raza,3,26.23,0.0,78.68,9.85
ORD-12443,2023-02-16,West,Furniture,Furnishings,William Miller,11,218.87,0.15,2299.24,7.82
ORD-12444,2024-06-16,South,Furniture,Chairs,Ahmed Ahmed,8,378.86,0.4,2667.2,-577.07
ORD-12445,2024-03-17,Central,Furniture,Tables,William Miller,12,279.84,0.15,3206.96,140.06
ORD-12446,2023-04-08,South,Technology,Machines,Elizabeth Smith,5,737.94,0.15,3523.68,235.33
ORD-12447,2024-10-29,West,Furniture,Chairs,Linda Chaudhry,7,354.91,0.1,2409.83,218.55
ORD-12448,2024-05-25,South,Office Supplies,Storage,Omar Iqbal,2,34.92,0.0,69.85,19.91
ORD-12449,2023-03-24,Central,Technology,Phones,Ayesha Miller,5,420.42,0.0,2102.1,296.64
ORD-12450,2024-10-07,West,Office Supplies,Art,Robert Malik,2,26.29,0.15,50.22,8.52
ORD-12451,2024-01-20,West,Technology,Accessories,Patricia Williams,9,322.27,0.4,2552.42,-268.74
ORD-12452,2024-10-18,South,Technology,Machines,Zainab Johnson,7,430.75,0.0,3015.26,182.38
ORD-12453,2023-05-25,West,Office Supplies,Labels,Elizabeth Brown,11,71.84,0.1,766.58,79.09
ORD-12454,2024-08-01,West,Office Supplies,Storage,Omar Chaudhry,13,47.53,0.0,617.85,118.34
ORD-12455,2023-08-20,Central,Office Supplies,Storage,Omar Sheikh,11,58.44,0.0,642.87,58.41
ORD-12456,2024-02-18,East,Technology,Accessories,John Chaudhry,10,490.38,0.15,4683.11,54.46
ORD-12457,2024-09-29,East,Furniture,Tables,Sara Raza,5,323.48,0.0,1617.39,158.04
ORD-12458,2023-05-10,East,Office Supplies,Art,Robert Butt,1,43.72,0.0,43.72,6.62
ORD-12459,2023-03-14,East,Office Supplies,Labels,Patricia Brown,13,66.27,0.0,861.56,181.39
ORD-12460,2024-08-25,West,Office Supplies,Paper,Omar Sheikh,3,23.06,0.3,62.95,9.03
ORD-12461,2023-08-22,East,Office Supplies,Labels,Ayesha Malik,3,44.55,0.1,129.64,14.19
ORD-12462,2024-12-08,Central,Office Supplies,Storage,Omar Ahmed,2,40.75,0.0,81.51,17.41
ORD-12463,2024-02-12,Central,Office Supplies,Art,Zainab Iqbal,12,49.61,0.2,559.6,46.19
ORD-12464,2024-03-28,West,Technology,Copiers,Hassan Garcia,4,414.14,0.4,1457.76,-143.01
ORD-12465,2024-06-12,East,Technology,Accessories,Sara Johnson,8,664.39,0.0,5315.09,942.62
ORD-12466,2024-03-20,East,Office Supplies,Labels,Ahmed Johnson,3,49.79,0.0,149.38,39.23
ORD-12467,2023-05-22,West,Furniture,Bookcases,Ayesha Malik,12,332.43,0.15,3809.65,-186.2
ORD-12468,2023-10-30,Central,Office Supplies,Storage,James Malik,3,28.71,0.0,86.12,13.31
ORD-12469,2024-02-09,East,Office Supplies,Art,Fatima Butt,8,57.8,0.0,462.43,48.89
ORD-12470,2024-01-30,East,Office Supplies,Binders,Ali Chaudhry,4,55.23,0.0,220.92,49.7
ORD-12471,2024-04-26,Central,Office Supplies,Storage,Zainab Ahmed,11,53.8,0.1,574.1,56.29
ORD-12472,2024-10-13,Central,Office Supplies,Storage,William Smith,13,18.67,0.0,242.65,50.53
ORD-12473,2024-04-01,South,Office Supplies,Labels,Zainab Williams,5,51.98,0.4,228.7,8.65
ORD-12474,2024-08-11,East,Office Supplies,Art,Ahmed Khan,4,29.57,0.15,112.96,9.71
ORD-12475,2023-02-28,Central,Office Supplies,Binders,Barbara Williams,7,39.84,0.0,278.85,25.93
ORD-12476,2023-09-28,Central,Technology,Machines,Jennifer Jones,7,526.01,0.1,3571.61,232.62
ORD-12477,2024-04-24,East,Furniture,Chairs,Ali Williams,8,204.25,0.1,1584.97,55.65
ORD-12478,2023-03-20,South,Office Supplies,Labels,Ali Ahmed,11,24.93,0.0,274.19,52.9
ORD-12479,2023-03-26,East,Office Supplies,Labels,Ahmed Jones,5,33.22,0.0,166.1,27.17
ORD-12480,2024-08-10,South,Office Supplies,Labels,Barbara Chaudhry,2,35.01,0.0,70.01,17.55
ORD-12481,2023-03-01,West,Technology,Phones,John Raza,8,784.27,0.15,5991.84,582.37
ORD-12482,2024-12-01,Central,Technology,Phones,James Raza,11,247.03,0.3,2472.72,-40.07
ORD-12483,2023-03-14,East,Office Supplies,Binders,Robert Smith,12,51.4,0.0,616.82,99.9
ORD-12484,2024-04-07,Central,Technology,Phones,James Ahmed,5,233.06,0.0,1165.28,128.18
ORD-12485,2023-02-02,Central,Office Supplies,Labels,Barbara Brown,12,16.62,0.1,193.5,25.03
ORD-12486,2023-10-07,Central,Furniture,Bookcases,Sara Iqbal,10,261.07,0.1,2532.39,-183.66
ORD-12487,2024-07-10,East,Office Supplies,Art,Ahmed Jones,6,43.34,0.4,228.83,6.2
ORD-12488,2023-03-26,East,Office Supplies,Binders,James Iqbal,1,38.94,0.2,36.61,4.05
ORD-12489,2024-02-19,East,Technology,Machines,Michael Miller,6,366.11,0.0,2196.65,168.68
ORD-12490,2024-02-01,East,Office Supplies,Storage,Linda Davis,12,15.13,0.15,173.41,8.77
ORD-12491,2023-10-10,Central,Technology,Copiers,John Davis,12,186.72,0.2,2106.25,132.19
ORD-12492,2023-05-09,East,Furniture,Chairs,Ahmed Sheikh,12,140.66,0.2,1586.67,-30.6
ORD-12493,2024-08-01,East,Technology,Accessories,Fatima Brown,9,135.15,0.1,1179.87,35.85
ORD-12494,2023-10-29,Central,Office Supplies,Paper,Hassan Garcia,9,5.0,0.2,42.3,4.92
ORD-12495,2023-09-30,South,Technology,Accessories,William Johnson,3,315.14,0.2,888.69,134.8
ORD-12496,2023-04-15,West,Office Supplies,Art,Hassan Miller,10,13.7,0.0,137.02,18.64
ORD-12497,2024-02-09,West,Office Supplies,Storage,David Garcia,9,5.0,0.0,45.0,8.15
ORD-12498,2024-06-02,Central,Technology,Phones,John Jones,5,412.17,0.0,2060.87,216.51
ORD-12499,2024-08-05,Central,Furniture,Tables,James Garcia,5,192.44,0.3,875.62,-119.88
ORD-12500,2023-03-20,East,Furniture,Furnishings,Barbara Sheikh,1,78.05,0.2,73.36,-1.75
ORD-12501,2024-01-04,West,Furniture,Bookcases,Ayesha Butt,12,234.89,0.0,2818.66,93.11
ORD-12502,2024-10-11,Central,Office Supplies,Art,Ali Davis,9,14.03,0.0,126.28,16.8
ORD-12503,2024-03-10,West,Office Supplies,Art,David Khan,6,45.65,0.0,273.92,30.71
ORD-12504,2023-02-13,Central,Furniture,Tables,Ahmed Garcia,5,191.58,0.0,957.89,3.28
ORD-12505,2024-02-18,South,Furniture,Tables,David Jones,5,250.73,0.0,1253.64,13.57
ORD-12506,2024-08-04,East,Office Supplies,Storage,Mary Butt,9,58.02,0.15,498.72,61.75
ORD-12507,2023-08-04,East,Technology,Phones,Zainab Sheikh,12,336.93,0.0,4043.16,346.11
ORD-12508,2023-06-27,West,Office Supplies,Storage,Robert Khan,12,12.76,0.0,153.14,32.01
ORD-12509,2024-11-22,East,Office Supplies,Storage,James Malik,8,26.58,0.1,206.3,27.86
ORD-12510,2024-11-28,West,Office Supplies,Paper,Omar Butt,2,58.08,0.0,116.17,29.41
ORD-12511,2024-03-16,Central,Office Supplies,Labels,Zainab Williams,5,75.01,0.1,363.8,49.73
ORD-12512,2024-07-14,South,Technology,Phones,John Khan,8,693.97,0.3,5052.08,-72.63
ORD-12513,2024-02-02,West,Technology,Accessories,William Jones,8,435.85,0.0,3486.78,240.76
ORD-12514,2023-06-08,East,Technology,Machines,William Iqbal,4,377.04,0.0,1508.16,276.42
ORD-12515,2024-01-26,Central,Furniture,Furnishings,Robert Williams,10,384.29,0.15,3669.93,-216.96
ORD-12516,2024-06-23,East,Office Supplies,Labels,Hassan Ahmed,12,21.49,0.2,242.39,20.98
ORD-12517,2024-10-13,Central,Technology,Phones,Ahmed Williams,5,533.57,0.1,2587.83,315.2
ORD-12518,2024-06-24,Central,Technology,Machines,Linda Iqbal,5,336.3,0.1,1631.06,12.15
ORD-12519,2023-11-02,East,Office Supplies,Binders,Ali Miller,9,33.79,0.2,285.85,35.89
ORD-12520,2023-06-12,Central,Technology,Copiers,Fatima Johnson,13,492.96,0.2,6023.95,-169.29
ORD-12521,2023-04-29,Central,Technology,Accessories,Linda Iqbal,2,306.99,0.2,577.14,7.91
ORD-12522,2024-07-20,West,Technology,Machines,David Williams,6,398.19,0.1,2317.47,149.51
ORD-12523,2023-05-07,Central,Technology,Phones,Elizabeth Williams,9,241.29,0.1,2106.43,173.02
ORD-12524,2023-10-07,Central,Office Supplies,Paper,Jennifer Butt,7,46.12,0.3,293.76,23.95
ORD-12525,2024-05-22,East,Office Supplies,Labels,William Garcia,8,52.35,0.15,399.94,59.78
ORD-12526,2024-10-28,Central,Furniture,Furnishings,Robert Jones,7,18.71,0.1,127.06,-2.09
ORD-12527,2024-01-20,East,Office Supplies,Paper,Patricia Raza,12,67.41,0.0,808.87,198.16
ORD-12528,2023-09-05,East,Office Supplies,Paper,Sara Garcia,6,41.31,0.0,247.84,27.4
ORD-12529,2023-08-06,South,Technology,Phones,James Johnson,11,239.61,0.0,2635.67,320.83
ORD-12530,2023-05-12,South,Technology,Accessories,James Miller,8,345.65,0.0,2765.21,302.51
ORD-12531,2024-01-19,West,Technology,Machines,Fatima Miller,7,355.77,0.0,2490.38,192.5
ORD-12532,2024-06-23,South,Furniture,Furnishings,Michael Smith,13,169.73,0.0,2206.46,238.57
ORD-12533,2024-04-30,Central,Technology,Phones,Elizabeth Butt,1,381.72,0.15,364.54,37.59
ORD-12534,2023-10-28,East,Furniture,Chairs,John Iqbal,2,188.19,0.0,376.38,22.51
ORD-12535,2023-05-01,Central,Office Supplies,Binders,David Butt,10,19.99,0.0,199.91,30.89
ORD-12536,2023-04-27,East,Technology,Accessories,Barbara Miller,8,792.31,0.1,6148.31,637.29
ORD-12537,2024-01-30,South,Furniture,Bookcases,John Malik,3,363.8,0.15,1042.29,97.07
ORD-12538,2023-12-22,Central,Office Supplies,Binders,Omar Malik,5,63.39,0.1,307.45,64.05
ORD-12539,2024-08-27,South,Technology,Machines,Omar Miller,12,211.17,0.1,2458.05,174.0
ORD-12540,2023-03-29,Central,Office Supplies,Binders,Ali Sheikh,12,12.18,0.3,132.97,3.05
ORD-12541,2023-09-01,Central,Office Supplies,Art,Ali Johnson,3,64.64,0.15,185.19,26.59
ORD-12542,2023-05-30,South,Office Supplies,Labels,Patricia Raza,8,20.89,0.1,162.08,37.94
ORD-12543,2024-10-18,Central,Office Supplies,Binders,Sara Khan,2,59.04,0.1,114.53,21.29
ORD-12544,2023-06-11,Central,Technology,Phones,Ayesha Sheikh,12,407.78,0.0,4893.3,514.74
ORD-12545,2023-10-18,West,Technology,Copiers,Michael Malik,11,544.34,0.15,5718.34,259.82
ORD-12546,2024-11-06,East,Technology,Accessories,James Davis,3,460.82,0.1,1340.99,135.18
ORD-12547,2023-12-15,East,Furniture,Tables,Elizabeth Ahmed,10,199.53,0.4,1755.83,-239.61
ORD-12548,2023-09-28,East,Furniture,Chairs,Michael Sheikh,5,158.91,0.0,794.56,56.1
ORD-12549,2023-12-16,Central,Office Supplies,Storage,Zainab Sheikh,9,77.77,0.0,699.89,201.77
ORD-12550,2023-12-16,Central,Office Supplies,Storage,James Raza,11,28.5,0.0,313.52,56.55
ORD-12551,2023-08-17,West,Technology,Phones,Ali Miller,11,359.61,0.3,3599.73,-435.59
ORD-12552,2024-03-28,East,Technology,Accessories,Ahmed Chaudhry,1,162.32,0.0,162.32,17.18
ORD-12553,2024-07-22,South,Technology,Accessories,John Garcia,10,241.52,0.0,2415.24,169.76
ORD-12554,2024-08-13,Central,Technology,Phones,Jennifer Khan,2,367.8,0.0,735.61,25.19
ORD-12555,2024-12-12,South,Furniture,Tables,Barbara Williams,8,428.54,0.0,3428.31,395.35
ORD-12556,2023-04-29,Central,Furniture,Bookcases,Jennifer Butt,4,204.19,0.15,780.02,-89.13
ORD-12557,2024-11-19,Central,Furniture,Chairs,James Butt,13,168.7,0.0,2193.16,147.07
ORD-12558,2023-07-16,East,Technology,Copiers,Linda Malik,2,402.8,0.0,805.61,40.13
ORD-12559,2024-10-22,East,Office Supplies,Paper,Jennifer Williams,7,45.22,0.0,316.51,59.9
ORD-12560,2024-07-08,West,Office Supplies,Binders,Barbara Raza,2,43.56,0.2,81.9,4.38
ORD-12561,2024-09-27,West,Furniture,Furnishings,Zainab Brown,2,163.11,0.0,326.21,34.77
ORD-12562,2024-11-03,West,Technology,Accessories,Omar Malik,10,453.44,0.1,4398.4,421.45
ORD-12563,2023-05-21,East,Furniture,Chairs,Ayesha Davis,3,225.62,0.2,636.24,-69.98
ORD-12564,2023-10-24,East,Furniture,Chairs,Hassan Miller,11,349.48,0.3,3498.32,-801.98
ORD-12565,2024-12-20,East,Technology,Machines,Zainab Malik,11,182.53,0.15,1917.52,145.39
ORD-12566,2023-08-07,West,Technology,Accessories,Zainab Chaudhry,3,275.05,0.1,800.4,84.9
ORD-12567,2023-10-12,South,Technology,Phones,Ali Garcia,1,417.4,0.3,379.84,-24.58
ORD-12568,2024-07-02,West,Furniture,Furnishings,John Smith,3,377.76,0.15,1082.27,-30.73
ORD-12569,2024-03-10,East,Office Supplies,Paper,John Chaudhry,4,46.29,0.0,185.14,37.51
ORD-12570,2023-08-25,Central,Office Supplies,Art,James Williams,10,38.45,0.0,384.51,90.09
ORD-12571,2024-08-12,East,Technology,Accessories,Sara Garcia,2,463.03,0.0,926.07,49.92
ORD-12572,2024-06-24,East,Office Supplies,Storage,Ahmed Khan,8,31.79,0.1,246.66,43.46
ORD-12573,2023-02-28,Central,Technology,Machines,James Malik,5,296.81,0.3,1350.49,-85.5
ORD-12574,2023-07-31,Central,Office Supplies,Paper,Sara Garcia,9,46.69,0.4,369.8,6.38
ORD-12575,2024-06-17,West,Office Supplies,Art,James Chaudhry,2,28.47,0.15,54.37,7.55
ORD-12576,2024-04-01,South,Office Supplies,Storage,Sara Raza,2,52.7,0.15,100.66,13.09
ORD-12577,2024-12-12,West,Furniture,Tables,James Iqbal,9,350.19,0.15,3009.9,15.23
ORD-12578,2024-08-22,South,Technology,Copiers,Ahmed Raza,4,441.66,0.0,1766.63,90.35
ORD-12579,2023-07-13,West,Technology,Accessories,David Sheikh,11,470.29,0.4,4552.37,-513.84
ORD-12580,2024-03-08,East,Technology,Phones,Ali Smith,2,436.35,0.15,833.44,19.28
ORD-12581,2024-02-21,East,Furniture,Furnishings,Omar Iqbal,6,303.56,0.15,1739.42,-63.75
ORD-12582,2023-07-29,Central,Office Supplies,Binders,Ayesha Khan,8,32.1,0.1,249.09,36.28
ORD-12583,2024-01-31,Central,Furniture,Chairs,Jennifer Williams,5,281.57,0.15,1344.48,-72.67
ORD-12584,2023-11-11,East,Office Supplies,Paper,John Williams,8,28.44,0.0,227.51,55.61
ORD-12585,2023-11-14,East,Furniture,Chairs,Linda Iqbal,9,83.45,0.2,705.99,-69.33
ORD-12586,2023-09-26,Central,Furniture,Bookcases,Elizabeth Johnson,7,230.88,0.3,1470.69,-279.96
ORD-12587,2024-08-05,East,Furniture,Bookcases,Sara Smith,6,402.02,0.0,2412.12,349.61
ORD-12588,2023-02-11,East,Furniture,Bookcases,David Malik,1,174.06,0.3,158.4,-19.69
ORD-12589,2023-01-14,Central,Furniture,Furnishings,Sara Miller,5,283.08,0.2,1330.49,-153.01
ORD-12590,2024-12-24,East,Furniture,Furnishings,Michael Garcia,6,64.86,0.0,389.16,15.85
ORD-12591,2024-03-04,Central,Furniture,Tables,Ahmed Iqbal,1,351.09,0.1,340.56,-18.32
ORD-12592,2023-10-02,East,Technology,Accessories,John Iqbal,10,452.49,0.0,4524.89,731.18
ORD-12593,2023-09-12,West,Office Supplies,Art,Sara Malik,9,47.12,0.0,424.11,77.44
ORD-12594,2023-12-24,Central,Office Supplies,Storage,William Sheikh,5,37.52,0.3,170.7,-5.19
ORD-12595,2023-04-07,West,Furniture,Furnishings,John Ahmed,8,254.96,0.0,2039.65,78.09
ORD-12596,2024-06-20,West,Furniture,Tables,Sara Brown,1,395.93,0.2,372.17,-16.09
ORD-12597,2024-06-07,East,Furniture,Furnishings,Robert Sheikh,2,371.22,0.3,675.61,-84.72
ORD-12598,2024-03-28,South,Furniture,Chairs,Ali Miller,1,212.91,0.0,212.91,13.01
ORD-12599,2023-06-06,Central,Technology,Copiers,Patricia Davis,5,583.15,0.1,2828.28,-94.49
ORD-12600,2024-10-11,Central,Office Supplies,Paper,Omar Garcia,6,60.08,0.0,360.45,68.29
ORD-12601,2023-04-21,East,Furniture,Tables,Ali Williams,10,204.51,0.3,1861.07,-305.71
ORD-12602,2024-01-11,South,Technology,Copiers,Ahmed Johnson,2,604.53,0.1,1172.78,28.93
ORD-12603,2024-11-16,South,Office Supplies,Art,Ali Sheikh,10,25.9,0.0,258.98,57.36
ORD-12604,2024-06-09,Central,Technology,Accessories,Ayesha Ahmed,4,439.2,0.1,1704.1,93.27
ORD-12605,2023-01-04,West,Office Supplies,Paper,David Brown,7,41.94,0.0,293.56,64.67
ORD-12606,2024-02-15,Central,Office Supplies,Art,William Malik,5,56.6,0.0,282.98,44.51
ORD-12607,2024-04-09,South,Furniture,Bookcases,Ali Raza,12,218.81,0.2,2468.18,174.81
ORD-12608,2024-02-03,East,Office Supplies,Binders,Omar Smith,5,27.49,0.15,131.25,20.63
ORD-12609,2024-03-14,East,Office Supplies,Art,Robert Sheikh,6,43.34,0.3,236.64,-7.33
ORD-12610,2024-12-29,Central,Technology,Machines,Patricia Davis,12,484.96,0.15,5557.6,-244.48
ORD-12611,2024-12-07,West,Office Supplies,Binders,Michael Johnson,3,46.99,0.2,132.51,17.04
ORD-12612,2024-04-11,East,Technology,Machines,Omar Malik,9,567.86,0.0,5110.75,690.21
ORD-12613,2024-12-21,East,Office Supplies,Storage,Zainab Brown,11,34.65,0.1,369.74,84.88
ORD-12614,2023-11-27,West,Office Supplies,Paper,Omar Raza,8,64.14,0.0,513.12,160.19
ORD-12615,2023-08-01,West,Technology,Copiers,Zainab Davis,8,691.12,0.0,5528.97,909.4
ORD-12616,2023-06-11,Central,Furniture,Chairs,Mary Miller,3,337.21,0.2,950.93,-51.97
ORD-12617,2023-06-10,West,Office Supplies,Binders,Sara Williams,13,24.14,0.1,304.38,62.72
ORD-12618,2024-04-09,East,Office Supplies,Storage,James Raza,10,43.77,0.0,437.67,96.27
ORD-12619,2024-03-22,Central,Office Supplies,Art,Ali Jones,13,61.69,0.2,753.87,136.98
ORD-12620,2024-07-11,East,Technology,Machines,Ahmed Davis,12,262.26,0.15,3005.54,-67.11
ORD-12621,2024-01-29,Central,Office Supplies,Labels,Omar Chaudhry,9,28.5,0.0,256.51,59.7
ORD-12622,2023-09-23,South,Technology,Copiers,Ahmed Garcia,1,344.51,0.0,344.51,7.21
ORD-12623,2024-05-24,East,Furniture,Furnishings,Fatima Jones,11,114.63,0.1,1223.1,53.53
ORD-12624,2023-05-16,West,Office Supplies,Labels,William Garcia,13,48.26,0.1,608.6,101.86
ORD-12625,2024-01-20,West,Technology,Copiers,Omar Chaudhry,6,429.14,0.0,2574.83,192.39
ORD-12626,2024-11-04,Central,Furniture,Furnishings,Barbara Butt,8,218.99,0.1,1699.38,120.89
ORD-12627,2023-05-23,East,Furniture,Bookcases,Robert Khan,9,237.91,0.0,2141.17,0.52
ORD-12628,2023-07-21,West,Furniture,Furnishings,Michael Butt,1,210.21,0.2,197.6,5.74
ORD-12629,2023-09-02,West,Furniture,Tables,Zainab Johnson,11,221.23,0.15,2324.07,362.98
ORD-12630,2024-07-10,West,Technology,Copiers,Ali Davis,6,413.99,0.15,2372.18,317.88
ORD-12631,2024-01-12,East,Office Supplies,Binders,John Miller,5,43.2,0.0,216.02,48.66
ORD-12632,2023-08-03,Central,Technology,Phones,Ali Ahmed,7,386.63,0.0,2706.43,626.24
ORD-12633,2024-04-08,West,Office Supplies,Binders,Patricia Brown,3,22.01,0.0,66.03,14.31
ORD-12634,2024-11-27,East,Office Supplies,Labels,Ali Chaudhry,9,61.55,0.0,553.99,122.2
ORD-12635,2023-12-19,West,Furniture,Tables,Barbara Miller,8,19.46,0.1,150.99,-2.01
ORD-12636,2023-11-04,West,Office Supplies,Storage,Michael Ahmed,1,26.44,0.15,25.25,2.38
ORD-12637,2023-11-05,Central,Office Supplies,Art,John Jones,2,33.02,0.0,66.05,17.17
ORD-12638,2023-05-21,Central,Office Supplies,Paper,Hassan Raza,1,27.26,0.0,27.26,4.66
ORD-12639,2024-03-22,West,Office Supplies,Storage,Mary Davis,11,30.52,0.0,335.73,61.74
ORD-12640,2024-10-04,East,Furniture,Bookcases,James Sheikh,3,368.98,0.1,1073.73,25.25
ORD-12641,2024-05-09,Central,Furniture,Bookcases,Sara Smith,3,238.24,0.0,714.73,19.92
ORD-12642,2024-06-16,West,Technology,Phones,James Johnson,11,277.62,0.0,3053.87,470.18
ORD-12643,2023-01-12,East,Furniture,Bookcases,Omar Smith,8,150.83,0.1,1170.47,43.66
ORD-12644,2024-02-03,East,Office Supplies,Labels,Zainab Garcia,2,50.8,0.0,101.6,27.25
ORD-12645,2024-05-20,West,Office Supplies,Binders,James Smith,2,24.29,0.0,48.57,7.27
ORD-12646,2023-03-10,Central,Technology,Phones,Hassan Chaudhry,7,289.85,0.1,1968.08,72.62
ORD-12647,2024-06-21,Central,Office Supplies,Paper,Ahmed Brown,12,46.99,0.15,538.45,82.05
ORD-12648,2024-10-29,South,Furniture,Bookcases,William Brown,13,287.88,0.15,3574.02,-184.78
ORD-12649,2023-07-22,Central,Furniture,Bookcases,Elizabeth Raza,10,294.83,0.0,2948.28,-83.55
ORD-12650,2024-04-27,South,Office Supplies,Binders,Ahmed Smith,3,26.18,0.0,78.53,14.61
ORD-12651,2024-07-17,Central,Office Supplies,Binders,James Iqbal,12,52.09,0.0,625.02,155.77
ORD-12652,2023-11-22,West,Furniture,Chairs,Jennifer Khan,3,380.36,0.4,1004.16,-207.24
ORD-12653,2023-11-16,East,Technology,Copiers,Patricia Davis,1,257.14,0.2,241.71,-5.63
ORD-12654,2024-08-24,East,Office Supplies,Labels,Barbara Smith,11,67.01,0.3,670.78,19.43
ORD-12655,2023-11-16,South,Technology,Accessories,Hassan Johnson,2,540.95,0.2,1016.98,29.63
ORD-12656,2023-09-03,West,Office Supplies,Paper,Zainab Ahmed,13,79.55,0.0,1034.1,226.22
ORD-12657,2023-07-22,East,Office Supplies,Paper,David Davis,6,9.96,0.15,57.08,7.81
ORD-12658,2024-01-07,Central,Office Supplies,Labels,William Johnson,5,37.85,0.1,183.58,23.13
ORD-12659,2023-02-05,East,Office Supplies,Art,Ali Johnson,12,29.89,0.0,358.68,57.14
ORD-12660,2023-08-04,West,Technology,Phones,Zainab Iqbal,13,632.72,0.0,8225.3,1489.47
ORD-12661,2023-07-27,South,Office Supplies,Labels,Jennifer Davis,7,45.05,0.0,315.38,95.92
ORD-12662,2023-09-15,South,Office Supplies,Binders,David Sheikh,13,18.81,0.3,222.55,4.44
ORD-12663,2023-08-14,East,Office Supplies,Art,David Smith,8,12.85,0.3,93.54,-0.66
ORD-12664,2024-12-15,South,Office Supplies,Paper,Omar Ahmed,3,23.33,0.0,69.98,9.18
ORD-12665,2024-04-12,West,Office Supplies,Paper,Elizabeth Williams,5,63.62,0.4,279.94,3.0
ORD-12666,2024-01-03,East,Technology,Phones,Ahmed Williams,4,83.37,0.1,323.47,18.33
ORD-12667,2023-07-06,Central,Furniture,Chairs,Ahmed Johnson,8,362.47,0.1,2812.8,-98.61
ORD-12668,2023-04-07,South,Furniture,Furnishings,Ali Brown,7,325.4,0.0,2277.8,28.9
ORD-12669,2023-01-28,West,Office Supplies,Labels,Linda Smith,2,25.43,0.0,50.86,10.81
ORD-12670,2023-01-06,East,Furniture,Tables,William Butt,7,127.37,0.1,864.83,-35.91
ORD-12671,2023-03-30,East,Office Supplies,Art,Ali Ahmed,6,23.96,0.0,143.75,28.75
